Index,Global_Name,Name,N11,V11
5511,Seal_Master_Book,Seal_Master_Book,,
5512,Cenote_Book,Cenote_Book,,
5513,Absolute_Protection_Book,Absolute_Protection_Book,,
5514,Life_Wave_Book,Life_Wave_Book,,
5515,Holy_Power_Book,Holy_Power_Book,,
5516,Mystery_Magic_Book,Mystery_Magic_Book,,
5517,Freezing_Skillful_Book,Freezing_Skillful_Book,,
5518,Thunder_Force_Book,Thunder_Force_Book,,
5519,Thunder_Lising_Book,Thunder_Lising_Book,,
5520,Remove_Memory_Book,Remove_Memory_Book,,
5521,Incapacitate_Book,Incapacitate_Book,,
5522,Special_Master_Book,Special_Master_Book,,
5523,Another_Change_Book,Another_Change_Book,,
5524,Anti_Magic_Shield_Book,Anti_Magic_Shield_Book,,
5525,Resistance_Flame_Book,Resistance_Flame_Book,,
5526,Resi_Decrease_Book,Resi_Decrease_Book,,
5527,Manaburn_Master_Book,Manaburn_Master_Book,,
5528,Mind_Unity_Book,Mind_Unity_Book,,
5529,Final_Summon_Book,Final_Summon_Book,,
5530,Poworful_Summon_Book,Poworful_Summon_Book,,
5531,Ice_Armor_Book,Ice_Armor_Book,,
5532,Hard_Shell_Book,Hard_Shell_Book,,
5533,Intention_Thorns_Book,Intention_Thorns_Book,,
5534,Weapon_Power_Book,Weapon_Power_Book,,
5535,Last_Resistance_Book,Last_Resistance_Book,,
5536,Counter_Attack_Book,Counter_Attack_Book,,
5537,RapidHit_Skillful_Book,RapidHit_Skillful_Book,,
5538,Skill_Master_Book,Skill_Master_Book,,
5539,Freezing_Book,Freezing_Book,,
5540,Point_Master_Book,Point_Master_Book,,
5541,Rob_Money_Book,Rob_Money_Book,,
5542,Plunder_Book,Plunder_Book,,
5543,Reinforce_Soul_Book,Reinforce_Soul_Book,,
5544,Direct_Shoot_Book,Direct_Shoot_Book,,
5545,Claw_Skillful_Book,Claw_Skillful_Book,,
5546,Bleeding_Book,Bleeding_Book,,
5547,Ambush_Book,Ambush_Book,,
,,,,
//추가아이템,,,,
5600,Fairy_Dust,Fairy_Dust,,
5601,Bag_letter,Bag_letter,,
5602,Peerage_Lift2,Peerage_Lift2,,
5603,Mark_of_Bahamut,Mark_of_Bahamut,,
,,,,
,,,,
// 벨트,,,,
5700,Mana's_belt,Mana's_belt,,
5701,Physical_Strength_belt,Physical_Strength_belt,,
5702,Dexterity_belt,Dexterity_belt,,
5703,Magical_belt,Magical_belt,,
5704,Power_belt,Power_belt,,
5705,Madness_belt,Madness_belt,,
5706,Guardian_belt,Guardian_belt,,
5707,Bahamut_Mana's_belt,Bahamut_Mana's_belt,,
5708,Bahamut_Physical_Strength_belt,Bahamut_Physical_Strength_belt,,
5709,Bahamut_Dexterity_belt,Bahamut_Dexterity_belt,,
5710,Bahamut_Magical_belt,Bahamut_Magical_belt,,
5711,Bahamut_Power_belt,Bahamut_Power_belt,,
5712,Bahamut_Madness_belt,Bahamut_Madness_belt,,
5713,Bahamut_Guardian_belt,Bahamut_Guardian_belt,,
,,,,
,,,,
// 목거리,,,,
5750,Mana's_necklace,Mana's_necklace,,
5751,Physical_Strength_necklace,Physical_Strength_necklace,,
5752,Dexterity_necklace,Dexterity_necklace,,
5753,Magical_necklace,Magical_necklace,,
5754,Power_necklace,Power_necklace,,
5755,Madness_necklace,Madness_necklace,,
5756,Guardian_necklace,Guardian_necklace,,
5757,Bahamut_Mana's_necklace,Bahamut_Mana's_necklace,,
5758,Bahamut_Physical_Strength_necklace,Bahamut_Physical_Strength_necklace,,
5759,Bahamut_Dexterity_necklace,Bahamut_Dexterity_necklace,,
5760,Bahamut_Magical_necklace,Bahamut_Magical_necklace,,
5761,Bahamut_Power_necklace,Bahamut_Power_necklace,,
5762,Bahamut_Madness_necklace,Bahamut_Madness_necklace,,
5763,Bahamut_Guardian_necklace,Bahamut_Guardian_necklace,,
